,filt_42,filt_152
nkk,0.0,0.0
z.B,0.00417665891291108,0.11550144255161285
ice,0.0004043322987854481,0.01265647541731596
»An,0.0025827571427306305,0.026462456927849695
lza,0.0369915395276621,0.0
töc,0.017610870685894044,0.003074438497424126
r!?,0.004580517299473286,0.0
zur,0.013621721825515546,0.012363413462379475
lt ,0.01806106288374668,0.005008444286953024
Erb,0.02015801935992804,0.012321904381101449
8 d,0.0068178573623299595,0.010003716498613358
dev,0.011066463426686823,0.0
te],0.0037554366623654086,0.00471284832147991
oß?,0.012424276520808538,0.0
d P,0.01621103693590876,0.008087515568195366
swi,0.029698305433873643,0.006980251283087629
lkr,0.000636648959838427,0.00037508221486440074
Big,0.04049792802996106,0.009076090943482187
 ›f,0.04917864315211773,0.009952202439308167
täc,0.014641448855400085,0.0
u w,0.0162882770120639,0.023884718355677452
rua,0.014039042592048644,0.0577578604221344
rkt,0.03672325621621905,0.009205637895046307
züb,0.0,0.0
s 1,0.006118082725151908,0.050934816943481565
h!),0.0028482139110565185,0.0
ößt,0.011837752957121065,0.0033416135416735175
– N,0.008881791285836162,0.012940657062408252
pi;,0.024340490996837615,0.0
abe,0.019624094560826404,0.007511899548016856
 H.,0.0023088279579366955,0.20609093563897268
il-,0.0,0.0
Gom,0.015713109634816647,0.0
ß j,0.04125718050950987,0.006740273895195207
ß. ,0.0038910407804921086,0.06166699702146479
gs«,0.04065937962796953,0.008884131494495604
eer,0.02060872325781832,0.01486469650330317
tnä,0.0036038754798937587,0.002433611109154299
o m,0.03418346581176494,0.002809479453355527
dsp,0.0,0.08384639831880729
Faß,0.04944494366645813,0.0
s z,0.011716322405706091,0.013186504625824184
hed,0.05406501611866187,0.002884588441536111
rnu,0.013837637186486226,0.016509094146432545
t´s,0.0,0.0
Riv,0.011134963668882846,0.0
Bre,0.01764462591068799,0.0012463024351589372
ibz,0.009195086235801378,0.0
tzp,0.006529483711346984,0.0
"je,",0.07622072845697403,0.0
""" s",0.03921830495043347,0.0
nna,0.022147689918223527,0.005746131235188835
be«,0.012929191153186062,0.0
ir–,0.0,0.008296346912781397
da-,0.050415789087613426,0.0
mas,0.025744856435580755,0.007065232513986271
"n.""",0.0005555137509613165,0.09354521440608161
Unn,0.0,0.007275047153234482
oye,0.06849956512451172,0.0
ä–ä,0.0,0.0
B**,0.0,0.0
ebä,0.01597469374881795,0.0018765270188581987
ui!,0.0,0.0
 50,0.0,0.0
ada,0.021457178190954634,0.002376563691844543
kuj,0.0,0.01297866553068161
Sät,0.0016743846548100312,0.007879141718149185
m B,0.01915439273302672,0.004370968552746562
Zög,0.0007070378245164951,0.003811504226177931
nof,0.024800576269626617,0.0
 ›R,0.0038700871169567107,0.0010287235490977764
rf.,0.00023014501202851535,0.06768999983905814
uli,0.011958535289040253,0.007078578355912195
oc.,0.0,0.0
bt:,0.0,0.0024649607948958874
fig,0.01100325681441831,0.0014044890291172948
giu,0.0201883409568604,0.0005595907172624101
m e,0.05134428864932296,0.00569951734451172
BC ,0.0018585751425813544,0.02051095012575388
ukt,0.017635196913033724,0.001959828416938367
gd.,0.0,0.0002198976775010427
J. ,0.0,0.0
mal,0.013420262360009795,0.006300533904777857
›Jo,0.0,0.0
Kor,0.02643947420530048,0.003189245051565184
›er,0.0302717424929142,0.001858029281720519
Töc,0.01512251876743171,0.001357650056983308
m?«,0.0,0.0005601639160886407
lkä,0.0003982480557169765,0.002942519262433052
o. ,0.001967754421374676,0.03273539238461209
dad,0.012069510436042343,0.005491018400552515
krr,0.10656611919403076,0.0
: 8,0.0,0.0
Dus,0.0,0.0
rea,0.03255625414805344,0.005565573485233845
is ,0.01581224309810727,0.006997038752543919
–  ,0.014644024833556145,0.01131592799098261
694,0.0,0.0
; V,0.0,0.0
h (,0.0,0.0
s' ,0.0,0.0
Omo,0.0,0.0
Dör,0.030151869946469862,0.000699115451425314
ton,0.029097277664511017,0.003373326500091148
g j,0.0059160397386802555,0.006171430054893519
otg,0.01016658085115653,0.0
ll-,0.021791080944240093,0.00383589556440711
äft,0.015062002346857296,0.0029895765081636785
nz:,0.0,0.2575627088546753
ppl,0.019736745640495264,0.0035107140217653728
g.‹,0.00021022486422831813,0.12466528910833101
" 
J",0.0,0.0
Tia,0.0,0.0
nat,0.020629352256728014,0.007870848287122775
exp,0.02279631160199642,0.035279252007603644
müd,0.019654621705001988,0.005225246974869686
dui,0.0016718986444175243,0.01422847310702006
ref,0.0223273533967115,0.007092303395042717
y u,0.01064279799660047,0.0
ysi,0.009839229939230294,0.021902087906544857
in ,0.026015454430914426,0.012001803281726278
thn,0.03476425011952718,0.0
Zun,0.026902185782091692,0.02066746028625251
hrh,0.014986141348778292,0.0014752811414441972
ört,0.026238700620817554,0.008348068874988072
ng:,0.0032871285260070936,0.013053479726757791
n ä,0.011614098484991797,0.013167566388524723
ino,0.025409109189621953,0.0053356144400764135
rdb,0.013462278105887689,0.0004687076896458628
Bös,0.005421760807318303,0.019204439944587648
nlä,0.009352668740407185,0.012773361826677702
svo,0.017863637482293308,0.004688949394200752
"iz,",0.03050314138333003,0.0008853858129845725
e T,0.028095392502321508,0.007778664490008028
kys,0.0926187813282013,0.00046183886006474496
Zol,0.025590508058667184,0.0006198429968208074
",Di",0.0,0.0
jou,0.0,0.0
lkm,0.0,0.0
 Lö,0.017987189113121638,0.000719588113851942
izt,0.029449275771125417,0.016083517737808774
B. ,0.0011103057384554465,0.11617459221319719
hex,0.0030481499187382205,0.00653060685311045
chd,0.025509425787963044,0.006438157584374575
nei,0.024112593725895932,0.011967631703554193
ll;,0.005053804573518309,0.0
kut,0.0002736600775582095,0.02374771850494047
 ›N,0.013412306218275003,0.035947781089427214
 Zi,0.022255709259207525,0.026417705208474564
Unf,0.014205155137460679,0.004207195455819601
g P,0.007782124080940297,0.016308189516789036
ewg,0.0,0.0
tir,0.02180837603747718,0.03210788499478333
ala,0.010959406662169062,0.003097416476912356
ehf,0.0,0.0
 –K,0.0,0.01162766758352518
»an,0.05393790453672409,0.0
wöh,0.00836828490140577,0.0032113561433849123
ömi,0.0014021345132002325,0.0014871775991085804
g  ,0.0,0.0003716927304695774
Edl,0.022464562494021196,0.0
Räd,0.03080017344601562,0.007225830532500849
rdü,0.0374432956178983,0.0
d h,0.020105680642825027,0.003529113762619855
rzo,0.03680281770953332,0.007380263121290011
bka,0.0017443204058274146,0.007073599633464079
k z,0.005706680951342227,0.007584166388794812
öhl,0.006749560174378615,0.006480747748036706
i p,0.004802596548365222,0.01366551600707074
aum,0.01628269914307337,0.006842171437564395
Akz,0.012174498289823532,0.0024446435272693634
ut«,0.04302911942496019,0.003526585751815754
Unv,0.003642672717216469,0.03356516528237123
é –,0.0,0.002650231122970581
fol,0.024406432389016505,0.008424962756710123
Zsc,0.0,0.0
nae,0.0013968326384201646,0.0
grä,0.010660695035551159,0.001367615330975853
 19,0.013578262747614644,0.03610563068650663
yan,0.0,0.0
ger,0.01670359939972276,0.00964210416366676
hof,0.023047894675301755,0.004500971403401999
", N",0.06398302903398871,0.0029849132799427023
 »I,0.003741175914240325,0.02169906476469181
 ›n,0.0,0.0
h -,0.0,0.0
öps,0.0,0.0
zfa,0.0,0.0
! d,0.00923812519112188,0.0010262523337991702
Rak,0.06889261305332184,0.0029699462465941906
« V,0.0018749880604445935,0.0002984121674671769
eßa,0.0,0.0
›te,0.03750673308968544,0.0
o –,0.03318736748522187,0.011451240882610016
alc,0.01037237544854482,0.0
ig:,0.0008129139663651585,9.536877041682601e-05
ibe,0.015260888849186883,0.004486663623834746
i o,0.02441616159048863,0.007740575121715665
jew,0.0,0.0
lpe,0.05197666860792948,0.011069328739287575
(Un,0.00511387805454433,0.0
päd,0.02450623611609141,0.0
»Is,0.0009845166067991937,0.018436503603256174
"ay,",0.06266850978136063,0.00044591228167215985
i ä,0.0,0.0
inr,0.019777466099666192,0.006566563596034069
ail,0.019171171661998544,0.005754485939230238
»mö,0.06064339727163315,0.0
»Ag,0.007568230699689593,0.0065509409954150515
a V,0.010365900909528136,0.017323671095073222
od ,0.023120279567299274,0.000723031611238595
l?!,0.0002289558972486041,0.09478305009278384
ol',0.0,0.0
npä,0.0028139958601622354,0.004245997184798831
g?‹,0.0,0.0
e h,0.024113278758975804,0.007760696747383467
Axt,0.0,0.0
ebi,0.013236675779638838,0.003844054533245276
nu',0.0,0.0
"Du,",0.058988829058679665,0.0
! +,0.0,0.008413378894329072
m 5,0.0,0.0
"n«,",0.0775317783775409,0.007830400321264249
Dad,0.0,0.0
 Ne,0.01793179754173151,0.010535278984678365
web,0.015441079497994746,0.005896720399751382
Krü,0.025333779664444073,0.0
Ede,0.04027153751147645,0.009798352207456316
Omr,0.03203227519989014,0.0
n– ,0.0008773019459719459,0.005157553901274999
mäß,0.024772719230058117,0.0025191232371343836
ess,0.023035267051770888,0.016175815963674213
d Ä,0.02499714688114498,0.001027260299610055
ntg,0.019562941237753338,0.004011678635268598
otf,0.0011426718306860753,0.0122298321553639
uso,0.03358959499746561,0.008319667889736593
e w,0.02247654332296702,0.02316255058307448
n C,0.009219973110655127,0.01881579097090779
ndz,0.013732843134286148,0.0350716839384404
rur,0.01977132540955411,0.004964357793695577
tkr,0.022982797106070554,6.72226443010218e-05
ngw,0.0040449818660473,0.0019612159692393295
lue,0.0,0.00396299222484231
tiq,0.018520661816000938,0.0004915931727737189
i: ,0.009952614045323572,0.0023695491470529565
Saß,0.0,0.0
önc,0.01352173394080615,0.00225938902883904
euo,0.0008409635888205634,0.0
löß,0.039283817647325726,0.004332693434359196
ef-,0.022068190077940624,0.0
. u,0.020477335624904794,0.015407180272494301
: b,0.01299573653651511,0.0014994287972941117
hrn,0.01959040871273877,0.0013299768136159794
ngn,0.012134421694861737,0.002606903705757734
buk,0.0,0.0
Tep,0.026993988314643502,0.0
Eti,0.009952100785449147,0.0
s!‹,0.00416339256723101,0.0011709684040397406
dbr,0.0184548023849899,0.0009592344854460206
ska,0.01095836781691846,0.006673954649293727
böt,0.0472218000463077,0.0016342305378722294
tdi,0.0,0.0
"mo,",0.0836324757999844,0.013529622409906652
ldu,0.008390760291492936,0.0039737370818482155
Fic,0.016151583443085354,0.019298555950323742
"en,",0.055664164295684646,0.0058625644541286
»Ge,0.012986276045051889,0.014771719651711781
dge,0.009021635059616529,0.0002602751754845182
Cha,0.012110554169736464,0.004566754154141315
nto,0.03510637376341406,0.004185426524174223
r ä,0.013224902394732696,0.004908339032726231
häl,0.015175129961407654,0.006105829286631025
rfb,0.0,0.0
omp,0.01967958057888181,0.0084912134334445
rzk,0.029080713287957253,0.058205804997874845
Gum,0.0007415919310667298,0.0
»Cr,0.0,0.0
moo,0.03802364319562912,0.0
ht-,0.012670157477259636,0.0
tma,0.01835941459165695,0.0053583277686415475
umk,0.030300448617288984,0.0011542661831509366
Frä,0.015567535604369543,0.013834769236689451
ha!,0.0031849940617879233,0.0
ae ,0.016395403537899256,0.0
neß,0.0,0.0
k w,0.01804425632602673,0.006502641929761955
el«,0.03217757244904836,0.001522214151918888
ßgu,0.0,0.0
»Hä,0.0022949257399886847,0.0
; j,0.03414383030504252,0.00444467658322888
rn:,0.02353226713074202,0.005220498212359168
ißc,0.0005678460001945496,0.00018118255538865924
tfü,0.034046770492568615,0.00830603636180361
zeu,0.01945652707845511,0.00763082942659139
– m,0.013431411477183788,0.002040212537463912
apt,4.013311142140689e-06,0.0
–uh,0.0,0.009933574746052424
ou-,0.0,0.09633177518844604
-« ,0.0,0.0
ler,0.021355828342719263,0.00835947070080078
hmi,0.012884974170292756,0.0012643584146368966
ucy,0.0,0.0
rfu,0.04083510923383131,0.016254356070278864
r H,0.02507936435304564,0.004381794781299078
lku,0.007665899181221094,0.020095941196713183
 Ce,0.0,0.008628162555396557
 xx,0.014036763925105333,0.0
r. ,0.006200213266525038,0.0785833764481426
Gno,0.003469121875241399,0.0
edu,0.02135339843037152,0.010875630384720298
tz!,0.000970961960653464,0.0
h ö,0.0001788961310540476,0.0018447872942253466
n; ,0.006003716858962503,0.005587521070596507
g-b,0.0,0.0
rnä,0.011207375041448284,0.008853037967472463
d q,0.0,0.0
17 ,0.04334326684474945,0.0
"l‹,",0.0,0.0
haß,0.03074109956699734,0.005547532563408216
ksd,0.0,0.0
dim,0.04455728530883789,0.0
dbü,0.009502161294221878,0.0
usc,0.009357700705826514,0.005540320244023889
 (g,0.0,0.0006889926735311747
Urs,0.011812011935220728,0.00701136210835127
Nec,0.031016057729721068,0.0
. X,0.023336207228047506,0.0251615010201931
bfl,0.0223484598682262,0.00517600541934371
nwö,0.0,0.0
al ,0.008327661406919972,0.0070562298101100596
8 0,0.0,0.0
e r,0.022640126643442744,0.013032472158818918
llm,0.003479703735079496,0.005670779069224673
msh,0.0,0.0
ke.,0.00018398505506209202,0.03749145221792989
Kar,0.022204047079330196,0.011702694276589428
-fa,0.03367597237229347,0.0
 26,0.0,0.017595551908016205
rtz,0.006415630185661177,0.033906813923104274
 Ti,0.023089035044483584,0.005544125279903395
aja,0.051970491190261855,0.046889160616466634
fsb,0.0,0.0
Nb.,0.00013238153769634664,0.0
tüh,0.01979257217185064,0.0032619579102505336
' R,0.0,0.0
nse,0.015562243436444951,0.027561144546419145
ähi,0.021112447630273454,0.006934406433046664
r-H,0.007176313549280167,0.0
iks,0.0,0.0
fru,0.009785497206307593,0.0035941138020938353
n-M,0.0,0.0
my!,0.0,0.0
zua,0.015112956495661484,0.010980665610220871
rdl,0.019856631163169037,0.0
Rud,0.033542471924429815,0.004710523346721223
hwu,0.02032491968362592,0.014421288376906887
ägu,0.022731884941458703,0.006138408253900707
Löw,0.02822331811087982,0.0011841572510699432
n 1,0.018604570327119693,0.011330576316039596
Äh ,0.0,0.0
ldp,0.0024864543229341507,0.0185082916702543
›Mö,0.0,0.0
Bru,0.017058577922716013,0.0032690886358749463
kis,0.00885327789185953,0.0025054260142265803
ke‹,0.0,0.0
i u,0.01051658438063388,0.018478711241898167
er-,0.020646562709589488,0.0037642945774678084
p!),0.0,0.031485285609960556
In ,0.004143922859887497,0.07430806439016469
yss,0.005905646365135908,0.0
and,0.028881432012037966,0.008164328769658497
rmm,0.0012364780219892661,0.0
u J,0.011055172990179725,0.0
»o ,0.012458355476458868,0.0
Kau,0.015134687777204742,0.013527107769231389
ltg,0.000947814256263276,0.0004462275964518388
 Nö,0.008267875760793686,0.0
llj,0.010341804474592209,0.0
ßfi,0.02512416398773591,0.0
emz,0.0012719188922677529,0.0
d c,0.012489235401153565,0.0172054260969162
g J,0.009779205892321676,0.016545968064578077
mhü,0.02103961372215833,0.0
ky!,0.001332025625742972,0.0
bku,0.0,0.00400362132738034
. D,0.003733537720998179,0.045669852878290194
Dic,0.010964609329345298,0.0003116991819379936
gez,0.016620437181490737,0.009254872165066154
– l,0.029477884102126827,9.924795164767167e-05
l-R,0.0,0.0
v b,0.02135512148114768,0.0
eet,0.016091829606306715,0.00305776549754916
g’ ,0.0,0.0
5 0,0.012607845664024352,0.0
ug?,6.575054592556423e-05,0.003574016193548838
"O, ",0.048166255143781506,0.007976362345119318
rüd,0.014933367505333585,0.00272628938239792
»is,0.018290214218295124,0.000575451399473583
zbr,0.0,0.0007071647560223937
m D,0.021586754913719725,0.0007662851526472066
'! ,0.0,0.0
see,0.01623257652112364,0.00850086410165481
›Ih,0.03974011267668435,0.0053138805420270985
 Yo,0.024513883394926477,0.0
ure,0.0142948900067798,0.018019480877156487
eis,0.01765294478653101,0.008207867413288088
] e,0.0,0.0
ußv,0.02861186396330595,0.0063724397785133785
ät',0.0012633177684620023,0.0
ui ,0.0012872524093836546,0.0
Bär,0.04640600457787514,0.0
ß l,0.027560610625454608,3.657643409336315e-05
gfr,0.024405003823630977,0.0013896380478399806
t 7,0.0,0.0
bt«,0.04941080063581467,0.0
rt.,0.004052164480894584,0.0487857760126399
' i,0.009611161813508816,0.00824773393861659
kas,0.009104203028116552,0.011186041259428575
–de,0.0,0.0
os«,0.0,0.0
+ W,0.0006204822566360235,0.0138215571641922
Jut,0.00012684315637064478,0.0
tut,0.016206467933349174,0.006550321233010402
ida,0.011953824598874365,0.0
s Q,0.003286372870206833,0.011058378219604491
ken,0.020354891024072955,0.008361683127935038
het,0.021541846059595367,0.0009779461050549378
»Du,0.003390725470420447,0.008510343366437797
rnd,0.01916557894967302,0.0014380572425976102
 ja,0.028580944646447694,0.006112916216716004
chb,0.009062743063284681,0.0030808735652722735
msr,0.0,0.0
phr,0.05295005086809397,0.012008863997956117
ed.,0.018695584498345852,0.00029188446286651824
 Se,0.019388132467780005,0.02234926680444479
« m,0.007062957911575968,0.0005076205282396561
eg-,0.002025589719414711,0.0
d-l,0.0040230462327599525,0.0
g Z,0.008699615453851634,0.01428164124231914
m‹ ,0.0,0.0
exe,0.012083631616597382,0.0024732014250108286
seg,0.0073854380720553715,0.009924321913988225
Aur,0.0,0.0
päe,0.036603827495127916,0.018989671021699905
 zä,0.013949699074411607,0.01300115570241663
ems,0.026103001501859523,0.006009970596502907
opa,0.03617228618141536,0.009916774019962403
Pes,0.017788911923869617,0.0013516164803554097
em',0.03185883164405823,0.0
Ruf,0.016843612086959184,0.006201781037574013
Pep,0.030413402298551308,0.023545518027251976
–‹ ,0.010344262101820536,0.001985338915671621
oh ,0.03669234110988797,0.002091984946145526
rck,0.02662848802552057,0.0
dwi,0.019145082013826628,0.0032218546805687356
oei,0.0,0.0
wür,0.024366688631923792,0.012165530705396225
 Ra,0.026110478821707996,0.027146030278592883
ütu,0.0,0.0
*Ki,0.013934876478742808,0.0008131617796607316
Bit,0.03148904523186502,0.0034802009525220293
 hi,0.026631589425176138,0.007394796005867858
ktu,0.005903781394690982,0.0017001136719923594
Weh,0.01424982330894896,0.003867622943861144
Hun,0.021897081611639457,0.004243872580981955
ugi,0.01812870191005502,0.019627011186232612
rb-,0.10041437745094299,0.0
Hub,0.028529319167137145,0.0
 Äc,0.03177486252970994,0.0012626188807189464
lzr,0.0,0.0
-be,0.0011473405692312452,0.0
ixt,0.01143684759736061,0.004963016882538795
elf,0.027791209501184567,0.006607866012298719
Sau,0.014176509546814486,0.0032423727679997683
 Fi,0.014214942265212471,0.011429081091321791
l p,0.0136811064489718,0.002074981906584331
ta ,0.01152720347741339,0.015164986676367285
m Ä,0.01108018687534097,0.008126465062990687
uhn,0.03414560854434967,0.0
o: ,0.0016829932341352106,0.0
 2 ,0.0,0.0
 i ,0.032618442757262125,0.0018892264924943447
nz?,0.0002878617960959673,0.1449042707681656
nn«,0.04916239569761923,0.0016019570674481137
äde,0.021870563503600553,0.0025632444529845896
Hor,0.020765795587510915,0.00023210935029144422
